Hybridization REF	TCGA-AX-A060-01A-11R-A00V-07
TRPC4AP	-0.462166666666667
DKFZP686E2158	1.17783333333333
C2orf28	0.1
FREM1	-2.0312
LAMA4	-1.366
ADPRHL2	-0.02575
EIF4G2	0.288166666666667
GUCA1A	1.36
CTNNA2	-0.208
NUDT15	0.827
CEPT1	0.102166666666667
ZNFX1	-0.5639
CCDC92	-0.36975
TDRD1	-0.5275
KCNK5	0.181
ETNK1	0.237454545454545
LTA	0.9485
TTPA	0.350333333333333
B3GALNT2	1.160875
SC65	-0.4555
PEX5L	-0.0267499999999999
EPS15L1	-0.75925
MGEA5	-1.244375
HIST1H3A	1.9815
ING1	0.506
BCAT1	-0.0025
ORC6L	-2.71227272727273
KLK11	3.2565
C19orf28	-1.686875
DNER	-2.3165
MED22	-1.23885714285714
ETV6	1.31983333333333
CHAC2	-0.6885
CD300E	0.228
CEBPB	0.669
ZNF398	0.22275
LRCH3	0.3305
HMGA1	-1.92516666666667
CAPN7	0.216833333333333
MGC5566	-2.476
CCL3	0.868875
NANOS1	-0.75275
ZFYVE19	-0.6735
APITD1	0.236833333333333
PARD3	0.798375
IRAK4	0.288333333333333
SERPINI2	0.278
CEP170L	-0.324
TTC9	1.171
MYOM3	-0.62
MLPH	1.113625
LOC222699	-0.5415
NRG1	-0.464166666666667
TBC1D9	-0.592636363636364
TTK	-1.681
ZNF557	0.1152
DDX41	-0.173833333333333
FANK1	1.9615
UBE2D2	0.0785
PSMB10	0.151
MYH7B	-0.4915
GABARAPL2	-0.736
MARVELD2	1.87883333333333
DGCR2	0.530333333333333
UNC45A	0.272
C6orf72	0.026
ZNF683	1.38425
GIT2	-0.686125
CASK	0.4135
C14orf161	1.0802
LRRC44	0.1735
TIFA	1.04457142857143
UTP11L	0.13175
C6orf65	-0.938333333333333
FDPS	0.99625
DUSP9	-2.2688
SLC17A8	2.323
OR51G1	0.5105
NANS	0.62575
OLFML1	0.49225
ATP10B	0.0285714285714286
NPAS3	2.24
PRKCA	-0.579888888888889
GGA2	-0.6046875
LCE4A	0.268
SPANXN3	-0.055
CCDC115	1.242375
SDCCAG3	-0.84775
GLIPR1L1	1.21533333333333
TTC1	0.3585
C17orf76	-0.3985
MAD2L2	-1.56325
HIPK1	0.5001
LRRC3B	0.12575
CLN3	-0.860590909090909
C17orf47	0.736
FMN2	-1.48757142857143
TUBB1	-0.796833333333333
WAPAL	-0.241833333333333
C3orf21	-0.636625
SCN5A	0.2109
SMYD1	-0.3785
BEX5	4.43125
ZNF192	-0.574
SEC22A	0.365833333333333
GRIA2	1.45938461538462
KIAA0825	0.427
NUSAP1	-1.833
LANCL1	-0.500625
C15orf40	-0.2435
ZNF645	0.252142857142857
GPR61	0.29075
NLRP14	0.35
SNX21	-0.8113
C1QTNF8	-0.4735
C17orf46	0.7615
IFNA8	-0.103
SPRR1B	1.73033333333333
FLRT1	0.104
SNX17	-0.0516666666666667
ASB2	0.941333333333333
HBG1	-8.3885
RPRML	0.06725
JOSD2	-1.012
PLSCR3	-0.5795
SPOCD1	-2.058
RAB39	0.447
GHRH	0.285333333333333
ITIH5L	-0.000750000000000001
C17orf37	1.07325
SMCR8	0.94175
DPY19L2P3	-0.47825
IL11RA	-0.485
GDF3	-3.17866666666667
RPS6KB1	-1.13958333333333
DNAJC19	0.4374
TOP1	0.099
CRCT1	0.38575
MPST	0.21275
DPM2	0.47425
FAM38B	-2.2714
SLC18A1	0.138
FARP1	0.164333333333333
PAX7	0.3325
TUBD1	-1.01075
GNL3	-0.059375
BTG2	2.59933333333333
NDUFS6	-0.938
C1orf79	-2.991
ERAL1	-0.13375
ECHS1	1.38175
VPS4A	-0.6325
CYP11A1	-1.10257142857143
ABCC6	-1.13435714285714
PBX4	-1.962
MOSC1	0.659125
NCF4	-0.6675
HYMAI	0.633
NAGPA	-0.6655
OTOP2	0.31825
ACOT12	0.654
MTHFD2L	-0.123571428571429
LOC441376	-0.776
C19orf34	-1.1935
RAB1B	0.25625
ALDOAP2	-0.4295
NTRK1	-0.32675
ARTS-1	-0.73175
SLC6A11	-0.12
NAP1L2	0.85925
CNGB1	-0.4905
EPB41L4B	0.391833333333333
FAM134B	-1.07328571428571
HS3ST3A1	-1.332
CPXM2	0.905
SIRPB2	0.7775
CHORDC1	-0.518666666666667
TRIB3	-1.26383333333333
SLC2A5	0.70125
C2orf49	0.0195
DDX5	-0.708
OR5L1	0.6745
ANAPC4	0.162333333333333
ZSWIM1	0.4685
LOC93622	0.410625
KCNK3	-0.2089
RP11-35N6.1	-0.094375
ZFP161	0.229166666666667
AQP9	0.5255
SLC15A2	1.9535
MREG	-0.817166666666667
OR9I1	0.454
PDLIM2	-2.123125
ADAM7	0.756
GSTCD	-0.356333333333333
WDR21A	0.00325
SLC12A8	1.23783333333333
TMEM174	-0.57275
IGSF3	0.144666666666667
LRRN1	-2.64525
LOC402117	-0.37775
SRPK1	-0.188166666666667
LY6K	0.236466666666667
NFIA	3.001
PTCD3	-0.25625
LEP	1.4466
PCDH21	-0.0712
MAPKAPK2	0.206142857142857
NMNAT1	-0.4335
LHFPL2	-0.834375
C9orf43	1.44875
DIP2A	0.2746
ACTR8	0.4775
CCDC34	-1.26133333333333
PTPN22	-1.62966666666667
ITGA3	-1.990875
FAM129C	-0.77
RABGGTA	0.907333333333333
UNC45B	0.7255
KIAA1033	-0.267625
ZNF510	-0.127666666666667
CYP2D6	0.0168333333333333
SLC26A10	-0.7215
STX8	0.0355
LUZP1	-0.38125
WDR89	0.691666666666667
EIF4G3	-0.182
C5AR1	-0.242857142857143
ZNF623	-0.485
A2M	-1.8155
TGM7	2.1235
GRPEL1	0.157333333333333
LMNB2	-0.7735
ROCK2	0.4605
SNX16	-0.073125
CCDC66	0.30675
ANXA3	0.0055
KIAA1609	-0.7285
EED	-0.71175
RNF32	-0.2538
HES1	1.4902
CLC	-0.4896
ISL1	0.3018
KIAA0528	0.4755
MANEA	0.475375
C1orf61	-1.34
hCG_2001000	0.83825
RAPGEF6	-0.7379
KIAA0020	-0.689833333333333
NEIL1	0.91925
C16orf45	-3.544875
RBM10	-0.330833333333333
C10orf125	-1.631125
MRS2L	0.3395
DNAH17	-0.601125
C19orf10	0.50975
C1orf160	0.43575
SLFN12	0.53875
EXOC3	-0.840333333333333
HIST3H3	0.606
NCOR2	-0.8125
TNFRSF9	-0.1585
MFSD8	-0.37575
ALX1	-1.2145
NOL1	-0.0185
PODN	1.65925
TIAL1	-1.07475
HIST1H1E	0.5195
NPY6R	-0.3005
TM4SF4	0.095
CORO2A	-0.648
ETNK2	0.372333333333333
APOE	-2.0603
ANGPT4	0.165
HDGF2	-0.1875
G30	-0.187
ST8SIA4	-1.20271428571429
F2RL1	2.087375
FAM19A4	-1.327
CCAR1	-0.673
B3GNT7	0.26475
OPHN1	-0.9206
DSCR6	0.9445
C21orf13	0.227666666666667
GAS2L1	-0.365583333333333
RFX3	0.655666666666667
COPS4	0.0425
BCHE	-2.6885
BCL2	-0.412
HBZ	-5.68083333333333
ARL13B	0.289125
MAPBPIP	1.66
MYO15B	-1.176875
SPZ1	0.281666666666667
KIAA1324	5.06977777777778
PLCL2	0.72
C4orf29	-0.363
WDFY2	-0.992625
ZNF284	0.1375
NAALADL1	-0.7005
DUSP5	-0.0365
PXDN	-0.675875
SLMO1	-2.45975
TNXB	0.2125
BIRC7	-0.7735
A4GALT	2.66966666666667
TIMM22	0.53825
FAM110C	2.41425
TOMM34	-0.727125
ABHD9	-0.234
ADAM32	0.642
CRHBP	-0.0682499999999999
AQP2	0.022
LOC130355	0.54325
ZNF187	-1.01433333333333
ZNF816A	1.1115
F7	-1.82357142857143
CNOT1	0.2751
SLC13A4	-0.68325
ZBTB11	-0.98275
B3GALT5	0.493
EXOC2	0.759166666666667
IRS1	-2.3591
TMEM1	-0.0372
MRPL34	-0.211166666666667
SAMM50	0.024
CDC42EP3	-0.964875
HSF2	-0.6971
MFN2	-0.1055
TSPAN7	-3.0215
NUCB1	1.0085
RHOH	-3.4845
ARL16	0.35
TACR1	-0.91775
SFRS5	-1.13633333333333
SNX25	-0.85
RHBDF1	-1.21366666666667
PCDH18	0.4318
HMG1L1	0.683
MYO5C	0.304875
MAPK10	-0.609
LDHAL6A	1.3042
NUDT12	-0.452833333333333
NCAM1	-0.260714285714286
GLIS2	0.168
GGTL4	1.09225
DAPP1	-1.043
ATF7	1.317125
KIAA0748	-1.0295
NFIL3	-0.4305
TM6SF1	-0.203
SEZ6	0.00987500000000002
NANOS3	0.420333333333333
DNAJA3	-1.55666666666667
CLDN6	-2.0095
CIITA	1.142
EPHA4	-1.148
FANCC	0.15025
CMTM3	-1.763875
PSG3	1.60633333333333
MRPL15	0.299
C21orf59	0.308
PLCXD2	-0.338
C2orf34	0.2715
UBE2L6	-0.505285714285714
MED14	0.00133333333333333
HP1BP3	-0.5604
C6orf208	1.852
TPBG	0.25275
OSR2	-2.2475
XPC	-0.0273333333333333
KLHL7	-0.1985
CCR3	-0.5645
AGTPBP1	-0.656666666666667
PCSK6	-1.13426666666667
STAT5A	-1.2065
FAM18B	0.21825
LONRF2	0.00383333333333335
PTPN2	-0.038375
SF3A3	-0.340833333333333
EFCBP2	-0.2035
HCFC1	-0.842333333333333
AHNAK	-1.07555
ACTR5	-0.34925
KIF14	-0.850714285714286
TENC1	-0.0865
HEATR5B	0.249
YIPF2	1.17133333333333
MYEOV2	0.693666666666667
DUSP18	0.7535
KIAA1012	0.253
AHR	-1.31733333333333
C17orf53	-1.40616666666667
PTPRH	-3.59525
ATP6V1C1	-0.5937
TAS2R3	-1.119
LOC440356	0.189
COQ10B	0.40125
PSMF1	0.51475
SORBS2	3.42725
NFE2L2	-0.37425
TMCO7	-0.22975
SH3PXD2A	0.2295
SH2D2A	-1.00225
SPINK5	0.242
MRPS24	-0.065
OPA3	0.383125
TRAF7	-1.32133333333333
C4orf35	0.0412
MT1G	-2.563625
MGC39545	2.26175
HS1BP3	-0.3005
OR2B2	-0.711
CHRM4	0.902
SFRP2	-2.965
RIC3	-0.482666666666667
ART1	-0.1605
C6orf1	0.42475
DUS4L	-0.818
C10orf104	0.2
TNFAIP6	-0.3165
RTEL1	-0.61275
CCT4	-0.6943
ZNF709	0.1285
CHMP6	-0.247
UPP2	-1.06933333333333
CYP19A1	-1.27971428571429
CD151	-1.4965
NDUFA13	0.312833333333333
ARFRP1	-1.59166666666667
FAM26B	-2.15525
CRYBA1	-0.578
MRPL41	0.4365
NPFFR2	-0.1082
HRH2	-0.429
SCAMP3	0.616
MTMR6	1.1378
MTG1	-1.004
UBTD1	0.635
CRABP1	-1.286
FLJ33790	0.3841
KIAA1908	-0.9505
GPR158	-1.241
PACSIN3	-0.313
OMD	-0.171166666666667
CATSPER1	-0.271166666666667
HOXB8	1.372125
FBXO46	1.393
OAS1	-1.13316666666667
SVIL	-1.186
PHB2	-1.29825
ADCY3	-2.0275
NDRG2	2.055
ERMAP	1.281
APBA2	0.877666666666667
IGSF9	0.861
WNT6	-0.0145
MYCBPAP	0.3115
ATP2B2	1.168
CPVL	-2.80544444444444
TRAM2	-0.6176
NOP5/NOP58	0.408
ZNRF4	-0.10875
TLK1	0.08675
MTMR12	0.160571428571429
ZNF384	-0.2815
FAM9B	-0.7645
RPN1	1.546
PMVK	1.845
EIF3D	0.5303
SIX2	-0.93
HPS1	1.13971428571429
RNF7	0.48975
PSKH2	0.2675
KCTD13	-0.915666666666667
CSMD3	0.1578
FBF1	-0.3635
IL8	-1.847875
SERPINB13	0.238166666666667
FBXL20	0.176
BLR1	0.36625
SH2B1	-0.8575
RFNG	-0.6255
RAB20	1.23216666666667
RBM7	0.501
POLR1A	-0.181833333333333
TMPRSS4	3.55525
TAF9	-0.310625
TERF2	0.350166666666667
TNFRSF1A	-0.31475
ACADVL	-0.508
GTF2H5	0.28
EDG8	-0.8632
C9orf140	-0.5135
UST6	0.98225
ZBTB8OS	0.636
ZNF710	0.852
GPR174	0.498
ATP6V0A2	-0.6885
KIAA0319L	-0.413083333333333
XKRX	0.579
DOPEY2	1.1679
SDHD	-0.234
SUMF1	1.016
OSM	0.52325
OPN3	-2.2075
DAGLB	-0.251666666666667
PPFIBP1	0.0128888888888889
TRIM63	-4.38425
C10orf53	1.0895
LYPD3	-2.1785
BCL7A	-0.42125
AGER	-1.727
TCF19	-0.433
SAT2	0.659
PFTK1	0.28
GABRE	-3.7685
C15orf38	1.5408
FIS1	-0.2295
KCNV2	-0.07975
CLPS	0.365666666666667
PPCDC	-0.328375
FOXN2	0.604833333333333
NT5E	1.7331
CD83	0.72775
IL18	-0.455125
VPS16	-0.28825
IGFBP2	-4.16116666666667
NOTCH2	-0.60225
SIGLEC1	0.736666666666667
CD93	1.884
SULF2	-3.67425
CEP164	-0.397375
P53AIP1	0.71275
TOR2A	-0.2482
ZNF136	0.07025
MGP	0.4097
CCDC144A	-0.6304
TRPC1	-2.00766666666667
SMS	-0.860166666666667
MAPK7	-0.252833333333333
RRAGC	0.65575
PARD6A	0.173666666666667
NUB1	0.509166666666667
SYNGR4	0.469
OR11H12	-0.1145
WIF1	0.78
GCH1	0.619
OR11H4	0.488
SLC44A5	0.8315
GPRIN2	0.508833333333333
LOC401431	-1.3695
CPA4	-2.2491
MELK	-1.43744444444444
IL15RA	-1.845
CUL3	-0.25075
HMBOX1	0.4625
PODXL	-0.907
CCT6B	1.61066666666667
COMTD1	-0.1285
MUC20	3.14066666666667
GPX2	-4.238875
ITK	-0.83975
FBXL5	1.269
C13orf27	-0.676
DEFA5	0.964
TRHDE	-0.629
MTP18	1.0555
UQCRQ	0.72
ITGB2	-0.352333333333333
CSRP2BP	0.10675
TAS2R44	0.3905
PHPT1	-0.1595
FAM44C	-0.15225
ERH	0.93075
MPHOSPH1	-1.07116666666667
MORC1	-0.029
PARVB	-0.731
LAMA1	0.893833333333333
PGBD3	0.43025
GIMAP6	2.196
AREG	-3.264
LIPT1	0.362
MGC99813	-2.099
C1orf201	0.9325
GRIN2A	-0.3587
MAN2C1	-1.345625
NSUN5	-0.62675
SF3B5	0.91225
MYC	-2.8915
NRXN1	-0.0393333333333333
ZNF18	1.07525
SPDYA	0.0373333333333334
SLC37A1	1.0535
DECR2	0.14675
ANKRD38	0.725142857142857
SPTLC3	-1.37109090909091
SUPT16H	-0.179
DTWD2	1.92475
ULBP1	0.5935
ZADH1	-1.8398
OIP5	-1.74925
IL10RB	-0.0266666666666667
OTUB2	0.03775
VWA3A	-0.8345
SPIC	0.3796
OR6C4	0.1065
PSCD4	-0.726166666666667
DPY19L2P2	0.416
TRAPPC6A	-0.2615
C21orf2	-0.558666666666667
CEMP1	-1.2515
LIN7B	-1.2535
E2F7	-0.992666666666667
VCP	-0.27175
LAMA3	2.13154545454545
BGN	-0.6785
GPR160	1.6935
COCH	-1.12366666666667
GPR81	-0.352333333333333
APOBEC3F	-1.85025
tcag7.1017	-1.09325
C1orf32	0.5265
SCGB1D2	5.2085
FLJ43987	-0.8385
C6orf170	0.277
KLK9	0.3155
GPD1L	0.102428571428571
VPS37B	0.9545
ATG3	-0.215833333333333
ADAMTS17	-1.145
KLHDC2	-0.805
NDUFV2	-0.48925
BLK	-1.7945
MATN4	0.0805
GPM6A	-0.428714285714286
GBP4	0.954
TMEM162	0.802166666666667
PKP2	0.868
HRASLS	0.462222222222222
MMP1	-3.17675
SFXN3	-0.8081
FSD1	-2.79566666666667
ST6GALNAC3	-0.790666666666667
CA12	0.1977
NCOA6	-0.483
C19orf58	-0.3679
PPP4R1	-0.381666666666667
MAN1A2	1.98233333333333
IKBKAP	-1.0635
UPF1	-0.842
KIAA1219	-0.02575
WNT16	-0.800666666666667
SNW1	0.0655
IL18RAP	0.44025
RPP30	-0.199
CDC40	0.3245
SETD3	0.520833333333333
SLAMF6	-0.3475
ELK4	-0.2395
TRIM47	-1.3585
ACOX3	1.139
TRIM6	-0.465
KIAA0372	-0.949833333333333
TP53AP1	-0.130875
SMURF2	0.251
ADAD1	-0.206
EBP	-0.1103
KRTAP13-2	1.1355
FLJ36874	-0.881
TOR1A	-0.089
P2RY4	1.624
GPBP1	-0.561
TRPV1	-0.722375
ADAMTS12	-0.9414
PES1	0.3246
ATG4A	1.654
MAGEA10	-3.8585
WFS1	0.4955
CC2D1B	0.0516
PABPN1	-0.148875
SLC25A30	0.02875
SLCO1C1	-0.106666666666667
SLC22A5	1.28125
KIF23	-2.25433333333333
SYN2	-0.0196666666666667
ASPN	1.153
CENTG2	-0.5765
QSOX2	-0.8329
FLJ10815	0.8662
STK24	0.104875
SPEG	-2.2505
STK10	-0.610166666666667
DACT2	4.7605
AAAS	-1.4045
SSX3	-0.113285714285714
ABCD3	0.9901
C4orf12	-1.215
PARVG	0.911333333333333
FIG4	0.30975
C9orf46	0.1845
TMCO6	-0.945
IGHMBP2	-0.71775
DUS2L	-0.641
FAM3C	1.0393125
TMEM16D	0.121833333333333
DCTN4	0.60625
KCNH3	-0.0225
EIF2AK2	0.5175
AP1S3	0.9135
CST4	0.6355
PAM	2.2165
NUTF2	0.61925
CITED2	-0.0856999999999999
SLC39A4	-0.3915
C2orf52	-0.4515
GRM3	-0.01125
C12orf49	0.756625
CCDC49	-0.4946
GRAMD1B	-0.437857142857143
FNDC4	-1.452
SIAH2	-0.724375
GDPD4	-0.10675
C21orf87	0.513
ATP5A1	-0.280333333333333
C16orf63	-0.647625
LOC388135	-0.438166666666667
ATP5J2	0.021125
MMP3	-1.63725
EMID2	-0.783333333333333
CRHR1	-0.3265
WDR70	0.06875
C13orf31	1.95625
ZFAND1	0.42325
CCL18	2.39016666666667
C3orf49	-0.4275
RINT1	-1.97
KIAA0408	-1.3565
F13A1	1.0526
SLC10A1	0.490166666666667
OGN	-1.601
GIPC2	0.6695
XPO6	-0.894
LCE1A	0.435
FMR1	0.6247
LOC374920	-0.1935
DUSP3	-0.0175
ANKMY1	0.05525
C7orf50	-0.6825
BBS9	0.3824
UNC119B	0.1632
C9orf72	-0.013
MGC35440	1.074
ENTPD6	0.455875
PPP1R2P9	0.0287500000000001
ERCC4	0.958
FAHD2B	-0.8065
HMHA1	-0.6275
HACL1	-1.28075
RAD23A	0.1105
FAM83B	0.568
PPP5C	-1.41
RNASEH2C	-0.667
C9orf153	0.240666666666667
SCAMP4	0.2555
GHITM	0.3535
NDUFB7	0.1515
ADCYAP1	0.146666666666667
SP110	-0.6625
MAP3K7IP2	-0.061
DHH	0.1455
AGRN	0.576857142857143
WDR33	0.0111666666666667
CEP290	0.571
PRPS1L1	-1.77983333333333
KLRA1	-1.306
GPR97	0.179
CHD7	-0.528166666666667
TLR10	-0.428666666666667
SLC30A8	-1.337
HIC1	-0.5066
IAPP	0.782
RXFP4	2.59925
GP1BB	1.56375
SHQ1	1.3835
NKX2-3	-0.157666666666667
API5	-0.0845
FTHP1	0.573
MOV10L1	0.681833333333333
TRIM6-TRIM34	1.6405
ADHFE1	-0.79425
FAM117A	-1.22
DDI1	0.559666666666667
CDON	-1.4428
TRIM73	-0.5175
IGKC	0.556
MMP14	-0.88225
DYNC1LI1	0.14
C11orf66	-0.16525
TRBV3-1	-2.7335
FASTKD5	0.52625
BIVM	-1.263
LHX4	0.18575
CXCL2	1.278
RAB2B	-1.5315
IZUMO1	0.78575
MAP3K15	-0.420571428571429
FAM19A2	0.3524
ZC3H8	0.223
ZMAT1	-0.088
SPINK5L3	-0.12275
SLC10A6	1.723
APPL2	-0.374
CARD10	-0.404333333333333
LOC402176	0.196375
EEF1D	0.2681
RAB6A	0.5221
C12orf5	0.0315
PAPOLG	0.438
MSRB2	-0.33825
BCR	0.992941176470588
PUS3	0.68275
TIAM2	-1.43125
ZNF317	0.0541666666666667
CHD2	-0.289333333333333
FZD5	0.650772727272727
NUDT8	0.71325
ZNF763	0.864
PRC1	-1.76622222222222
ABCB9	1.24266666666667
SPATA3	0.81625
TRAK2	-0.50525
STAB1	2.215875
LRRTM2	2.189
psiTPTE22	1.619
DBI	0.3395
SERPINA11	-1.69275
NAT5	0.11225
C20orf58	-0.92775
RPS6KA4	0.5075
FLJ90650	0.54475
TGFBRAP1	0.4795
CHRDL2	-0.03675
FAHD2A	-1.01583333333333
CNTN1	0.633333333333333
BBS4	-0.4565
TMEM181	0.5385
MINPP1	-0.35125
MPHOSPH6	0.351333333333333
HOXC10	1.1199
ITPKB	0.175
CLPTM1L	-0.092375
MEOX2	0.6015
ATP6V0C	-0.23425
PRPF8	-0.856666666666667
TMC5	3.1625
FKBP3	-0.02825
PLEKHB2	-0.102
OR4D6	-0.2625
ZNF544	-3.75822222222222
D2HGDH	-0.429875
RPL18A	0.125
HEL308	0.059125
MPP6	-2.1725
TCERG1	-1.65425
KRT16	0.248
KLF17	-0.08625
KLF5	2.52725
CDR1	-0.101
VCX3A	-4.632
FBLN2	-1.560625
C14orf104	0.26425
HBE1	-6.7625
OR4S2	0.908
C1orf108	0.171333333333333
ROBO4	2.0935
CPEB4	1.0345
C11orf80	-1.67425
BCKDHA	0.101666666666667
MYOC	0.70425
GIF	1.3335
CKMT1A	0.949
RPL3	0.6973
THBS1	-0.233625
APOO	0.1265
ARMCX1	-3.017
HSZFP36	0.2235
SNAPC5	-0.00249999999999999
EIF4ENIF1	0.28825
ZNF433	0.3155
TNFRSF21	0.718
TMPRSS7	0.336
SPATA18	2.3027
HPDL	-2.3725
MKL2	-0.2271
TBX3	-1.70546153846154
C21orf93	0.8016
DAXX	-0.24625
ELMO1	-0.137857142857143
RGS13	0.2794
TAF11	-0.33825
UNC13A	-0.948714285714286
LOC653314	-0.6231
ORC3L	-0.56175
IMAA	-3.863
TARBP2	-0.5425
CABIN1	0.4842
TRIOBP	-0.145625
HIST1H2AC	1.47375
RGS22	-1.5036
NCOA1	-0.3125
IL25	1.07
SNCG	-0.753
GPR6	1.2995
AMDHD1	-2.15416666666667
CHEK2	-1.03175
C6orf142	-0.712
DRD4	0.6535
C14orf68	-1.313
GDF11	-1.3745
SEMG2	0.0735
CD247	-3.56933333333333
CDAN1	-0.205
RBMX2	0.259166666666667
TGS1	-0.3975
OIT3	0.0925
SYF2	0.2455
MCM4	-1.582625
PKHD1L1	0.758285714285714
CEP192	-1.06783333333333
IFT88	-0.39475
RPL9	0.737428571428571
RAB32	-0.08625
DDX43	-2.29975
P2RX2	0.1555
OR5D18	-1.289
UBE1	-0.333416666666667
SLC24A1	-0.216
ARHGAP5	-0.0005
CETP	-0.776
KIAA1731	-0.33
SLC9A4	0.474
PTPN6	-0.26725
BAHD1	-0.28475
GRIK3	-0.191
CACNB2	-0.5309
PDE10A	-0.34225
DGCR14	-0.23625
PCDHB9	-0.697166666666667
RHOQ	0.436166666666667
MAP3K4	0.0925
KTI12	0.6965
RPL23AP13	-2.17
GNG11	0.12
CLCN3	1.4535
GPAM	-0.184
VSTM2A	2.6075
SLAMF7	-0.312333333333333
INTS2	-0.457
PPP2CA	-0.2708
LRP12	0.229866666666667
SEC14L2	-0.0172222222222222
DKFZP586H2123	1.732
MC3R	-0.621
CIRH1A	-1.33766666666667
HIST1H2AB	1.29866666666667
POLH	0.02775
MGC16703	-1.4465
SNAPC2	-0.4535
FILIP1L	-0.775
RASGRP4	-1.298
LRRC1	1.87675
GAS1	-4.08875
PRAC	-1.23066666666667
DGKA	-0.7105
NT5C3	-0.5745
PEG3	-2.753
NADK	-1.24925
PRR17	-0.6635
LOC374569	-0.371333333333333
SGSH	0.4155
NLRP8	1.144
GALT	0.3449
MCF2	0.108
ZNF263	-0.0485
TACSTD1	2.73633333333333
TYR	-6.698
ATP6AP2	0.2865
RNUXA	-0.61025
ABHD10	0.4974
GDPD2	-0.823
SLC35C1	0.97025
UBE2A	0.538375
HERC5	-0.572
FAM112B	-4.897
FBXL16	-2.2695
DKFZP434A0131	-1.606
ELA3A	-0.9365
RBM41	-0.302875
HAO2	0.28125
RNH1	-0.40875
SHANK2	1.429
OSBP2	-1.44114285714286
DAK	0.0105
C3orf58	1.01208333333333
TCL1B	0.86
KBTBD2	-0.693375
SUGT1L1	0.96675
UBE2E2	0.895333333333333
MYL9	0.6
CDC23	-0.532666666666667
PBXIP1	2.2632
CXorf40B	0.365
NBL1	-1.1885
RTBDN	0.5405
RAB11FIP5	-0.9655
TTTY13	0.239
SCOTIN	-1.01966666666667
SOHLH1	1.0042
CDKN1A	1.13992857142857
NCK1	0.80425
ZNF550	-0.9655
SAPS3	0.53825
SPIN3	-0.1012
MAGEE2	0.311333333333333
MIS12	-1.02966666666667
OR8H2	0.04
KIAA0774	-0.826333333333333
UNC5D	1.218
CUL7	-0.456166666666667
LIPC	-2.7036
DIO1	-0.56925
C20orf11	-0.2763
CTRL	-0.5055
HS3ST2	0.640666666666667
PAK4	0.568666666666667
CCRL1	-1.16966666666667
RNF10	0.3785
ZNF567	0.10925
ZNF660	-0.2285
TCEAL3	0.376
MAGOH	-0.162
CENPB	-0.584333333333333
C19orf7	1.109625
LOC388965	-0.0535
ZCCHC13	0.559
JMJD1A	-0.3973
HIST1H4H	1.2075
TBRG1	-0.9516
GPC3	-4.76375
TAF1C	-1.077375
EBNA1BP2	-0.296166666666667
CIAPIN1	-0.0645
PDGFRA	-1.71764705882353
CSTB	-0.496375
CENPI	-1.2424
GTF2E2	-0.0918333333333333
RPP21	0.1135
CCNF	-0.827666666666667
KCNQ3	0.109
FAM79A	1.71825
SLC22A12	0.4055
NOVA1	-0.367666666666667
FZD3	0.9455
AKAP8	-1.66375
SOCS5	-0.18575
CFDP1	0.153
DLG5	0.649
PGM5	0.00849999999999999
C1orf144	0.08875
HDAC10	-0.878
RND2	-1.034
C20orf199	-1.02425
RNMT	-0.408875
SLURP1	0.01125
ASTN1	-0.5205
SH3BGR	0.716333333333333
MYCL1	0.184428571428571
ZHX1	0.217
CENPK	-1.919
FOSB	1.7138
LOC643406	-0.034125
C2orf59	-1.50225
TMEM135	-0.752857142857143
SLC27A2	-1.28075
KRT33A	-0.3895
OVOL1	0.439625
PAMCI	-1.0285
S100A7	3.963
ZNF789	0.1185
HARS2	-0.5745
RPL23A	-0.435833333333333
TCF23	0.54125
UPF3B	-0.31625
C17orf78	1.487
HLA-DOB	0.0163333333333333
C14orf142	1.634
TEKT5	1.237
DMWD	-0.3645
POLD1	-2.14966666666667
GSCL	0.2475
CALD1	-0.1625
SCRT1	0.903666666666667
AIG1	1.40825
UNC84B	-0.30475
ZNF404	-2.26675
TMED6	4.5415
KIAA1462	-0.485
LRRC27	1.99
PYGO1	-0.1435
PIGU	0.153833333333333
ALAS2	-4.91116666666667
WRNIP1	0.415375
CNNM3	-0.0995
ZNF2	0.3955
ST3GAL5	-0.935181818181818
MRPL23	0.1345
TSSK6	-0.00175
PSMA6	-0.18625
C16orf70	0.143
KIAA1602	-0.48875
ALMS1	0.5535
DCN	-1.049125
TMEM132D	-0.6035
SUCLG2	0.30825
ABHD14A	0.9265
DEXI	-0.735333333333334
AMPD2	-1.24766666666667
IFNAR2	-0.9302
CYB5A	1.7664
TLOC1	0.66495
NXF5	-0.3546
NRBF2	0.298125
KCTD3	0.818
ITGAE	-1.08283333333333
SLC30A3	-2.7058
ZRF1	-1.0435
IFRD2	-0.269
XAB1	0.1575
PYCR2	0.382
SERPINB3	0.3035
TMLHE	0.2618
GEFT	-1.7825
ABCA5	-0.310625
EMR4	1.35116666666667
TSFM	-0.108
HIST3H2BB	0.446
ARHGEF19	0.941
TSPAN17	0.0175
ABCC8	-0.23
MAP1S	0.280833333333333
C22orf36	0.74975
BNC2	-1.40757142857143
HIST1H4A	0.88175
NDUFS3	0.330666666666667
WDR3	-0.0468333333333333
XKR4	0.87
TTC33	0.0924285714285714
STMN2	1.46075
CPN2	-0.970333333333333
HSPC105	-0.603875
PCOLCE2	-2.9745
C3orf55	0.7075
KLHDC9	3.28633333333333
